Well,Sample Name,Detector,Task,Ct,StdDev Ct,Qty,Mean Qty,StdDev Qty,Filtered,Tm
G9,12_110,thika,Unknown,28.93,0.044,3.12,3.03,1.36e-001,,
G11,12_111,thika,Unknown,25.26,0.171,132.29,150.84,26.236,,
H1,12_112,thika,Unknown,21.62,0.034,5421.95,5559.48,194.500,,
H3,12_113,thika,Unknown,24.06,0.182,449.65,517.08,95.362,,
H5,12_114,thika,Unknown,22.01,0.034,3649.32,3741.92,130.948,,
H7,12_115,thika,Unknown,21.21,0.091,8283.37,7775.75,717.875,,
H9,12_116,thika,Unknown,27.69,0.174,11.08,12.66,2.236,,
B1,12_117,thika,Unknown,32.37,0.002,11.04,11.06,1.77e-002,,
B3,12_118,thika,Unknown,32.17,0.268,12.89,11.24,2.335,,
B5,12_119,thika,Unknown,25.52,0.531,2342.94,3279.66,1324.731,,
F3,12_12,thika,Unknown,29.31,0.350,3.24,2.73,7.22e-001,,
B7,12_120,thika,Unknown,24.56,0.482,4937.40,3917.37,1442.539,,
B9,12_121,thika,Unknown,26.86,0.228,817.39,934.48,165.589,,
B11,12_122,thika,Unknown,31.47,0.203,22.38,20.14,3.180,,
C1,12_123,thika,Unknown,31.55,0.067,20.96,21.77,1.139,,
C3,12_124,thika,Unknown,27.79,0.186,397.53,443.00,64.307,,
C5,12_125,thika,Unknown,26.79,0.059,863.46,836.39,38.287,,
C7,12_126,thika,Unknown,27.60,0.289,460.33,397.32,89.111,,
C9,12_127,thika,Unknown,27.92,0.335,357.23,301.99,78.129,,
C11,12_128,thika,Unknown,28.53,0.042,222.12,227.43,7.509,,
D1,12_129,thika,Unknown,29.67,0.528,91.16,71.01,28.493,,
G3,12_13,thika,Unknown,22.60,0.315,549.88,470.51,112.250,,
D3,12_130,thika,Unknown,38.22,0.097,1.14e-001,1.20e-001,9.15e-003,,
D5,12_131,thika,Unknown,39.63,0.306,3.80e-002,3.25e-002,7.70e-003,,
D7,12_132,thika,Unknown,Undetermined,,,,,,
D9,12_133,thika,Unknown,34.01,1.400,3.06,1.85,1.702,,
D11,12_134,thika,Unknown,Undetermined,,,,,,
E1,12_135,thika,Unknown,29.35,0.602,117.16,88.68,40.280,,
E3,12_136,thika,Unknown,Undetermined,,,,,,
E5,12_137,thika,Unknown,37.05,0.130,2.85e-001,3.07e-001,3.11e-002,,
E7,12_138,thika,Unknown,34.91,0.355,1.51,1.27,3.47e-001,,
E9,12_139,thika,Unknown,24.92,0.288,3745.25,3234.61,722.155,,
H3,12_14,thika,Unknown,27.65,0.103,11.55,10.94,8.63e-001,,
E11,12_140,thika,Unknown,24.26,0.237,6281.05,5557.26,1023.595,,
